Orthogroup	Conidiobolus_thromboides_FSU_785.Conth1.v1.aa	Entomophaga_maimaiga_ARSEF_7190.v1.aa	Entomophthora_muscae_UCB.v3_longest.aa	Zoophthora_radicans_ATCC_208865.aa	Total	CAZY	MEROPS	Pfam
OG0002425	1	1	2	2	6			
OG0002426	1	2	2	1	6			AIG2_2:3
OG0002427	1	2	2	1	6			Hydrolase_3:5,Cation_ATPase:6,Cation_ATPase_C:6,Cation_ATPase_N:6,E1-E2_ATPase:6,Hydrolase:6
OG0002428	1	1	2	2	6			DUF2433:4
OG0002429	1	1	3	1	6			Dicer_dimer:3,Yop-YscD_cpl:3,dsrm:4,FHA:5
OG0002430	1	1	3	1	6			SET:2
OG0002431	1	1	3	1	6			Y_phosphatase2:5,Y_phosphatase3:5
OG0002432	1	1	3	1	6			Actin_micro:1,MreB_Mbl:1,Actin:7
OG0002433	1	1	3	1	6			LETM1:5
OG0002434	1	1	2	2	6			
OG0002435	1	2	2	1	6			
OG0002436	1	1	3	1	6			RRM_1:5
OG0002437	6	0	0	0	6			
OG0002438	1	1	2	2	6			DSPc:6
OG0002439	1	1	2	2	6			Sds3:5
OG0002440	1	1	2	2	6			AAA:2,AAA_17:6,AAA_18:6
OG0002441	1	1	3	1	6			Chs7:6
OG0002442	1	1	3	1	6			Rad51:5
OG0002443	1	1	3	1	6			TRM:6
OG0002444	2	1	2	1	6		MER0011167:1,MER0016584:1,MER0027244:1,MER0000048:1,MER0000057:1,MER0012082:1,MER0000073:1,MER0011864:1,MER0011091:1,MER0021884:1,MER0003048:1,MER0021882:1,MER0016592:1,MER0022427:1,MER0028215:1,MER0011233:1,MER0011286:1,MER0000207:1,MER0098939:1,MER0000216:1,MER0002672:1,MER0000066:1,MER0011841:1,MER0006118:1,MER0011483:2,MER0003699:2,MER0011144:2,MER0011278:2,MER0011323:2,MER0005278:2,MER0000203:2,MER0000077:3,MER0028214:3,MER0028213:3,MER0099175:3	Trypsin_2:2,DUF1986:2,Trypsin:6
OG0002445	1	1	3	1	6			DEP:1,FCH:1,RhoGAP:5
OG0002446	1	1	3	1	6			Tubulin:1,Misat_Tub_SegII:5,Tubulin_3:5
OG0002447	2	4	0	0	6			
OG0002448	2	1	2	1	6			Usp:6
OG0002449	1	2	1	2	6			Coatomer_E:1,TPR_2:1,TPR_11:2,TPR_19:2,TPR_6:6,TPR_16:7,TPR_8:11
OG0002450	1	1	3	1	6			CN_hydrolase:4
OG0002451	1	2	2	1	6			UQ_con:6
OG0002452	2	1	1	2	6			SRF-TF:4
OG0002453	2	0	0	4	6			CAP_GLY:6
OG0002454	1	1	1	3	6			Cytochrom_C1:6
OG0002455	1	2	2	1	6			ApbA:6,ApbA_C:6
OG0002456	1	1	2	2	6			Ribosomal_S26e:6
OG0002457	1	2	2	1	6			HEAT_2:1,PK_Tyr_Ser-Thr:1,HEAT:2
OG0002458	1	1	3	1	6			Na_H_antiporter:5
OG0002459	2	1	2	1	6			Bac_globin:6
OG0002460	1	1	3	1	6			CBF:6
OG0002461	1	1	2	2	6			DNA_primase_S:6
OG0002462	1	1	3	1	6			Autophagy_act_C:4
OG0002463	1	1	3	1	6			Nucleopor_Nup85:4
OG0002464	1	2	2	1	6			ATP-grasp_2:6,Citrate_bind:6,Citrate_synt:6,CoA_binding:6,Ligase_CoA:6
OG0002465	1	1	2	2	6			tRNA_int_endo:4
OG0002466	1	2	2	1	6			HAD_2:1,Hydrolase:6,Hydrolase_6:6,Hydrolase_like:6
OG0002467	1	1	3	1	6			Ribophorin_II:5
OG0002468	3	1	2	0	6			
OG0002469	2	0	4	0	6			zf-met:1,zf-C2H2_4:5,zf-C2H2:10
OG0002470	1	1	3	1	6			
OG0002471	1	1	2	2	6			COX5A:6
OG0002472	1	1	3	1	6	GH35:1		Glyco_hydro_42:1,BetaGal_dom4_5:2,Glyco_hydro_35:7
OG0002473	1	1	3	1	6			Cohesin_load:4
OG0002474	1	1	2	2	6			PH:1
OG0002475	1	1	3	1	6			Cnd3:5
OG0002476	1	1	3	1	6			ODC_AZ:5
OG0002477	1	1	3	1	6			CID:1,CTK3_C:4,CTK3:7
OG0002478	1	1	2	2	6			NAMPT_N:6,NAPRTase:6
OG0002479	1	2	2	1	6			Rhodanese:6
OG0002480	1	1	2	2	6			AAA_5:1,RuvB_N:1,AAA_22:1,Rad17:5,AAA:6,DNA_pol3_delta2:6,Rep_fac_C:6
OG0002481	1	1	3	1	6			PWWP:5
OG0002482	1	1	2	2	6			PUF:18
OG0002483	1	1	1	3	6	GH5:4		Glyco_hydro_5_C:4,Cellulase:9
OG0002484	1	1	2	2	6			RIIa:5,cNMP_binding:12
OG0002485	1	2	2	1	6			Nop:6,NOP5NT:6
OG0002486	1	1	2	2	6			Tup_N:5,ANAPC4_WD40:6,WD40:42
OG0002487	1	1	3	1	6			SAM_1:3,SAM_2:3,Pkinase:5,PK_Tyr_Ser-Thr:5,Ras_bdg_2:5
OG0002488	1	1	3	1	6			DIL:6
OG0002489	1	1	3	1	6			CDC73_N:4,CDC73_C:5
OG0002490	1	1	3	1	6			Glucosamine_iso:6
OG0002491	1	1	3	1	6			
OG0002492	1	1	3	1	6			ELYS:4
OG0002493	1	1	3	1	6			NUC153:5
OG0002494	1	1	3	1	6			RCC1_2:4,RCC1:7
OG0002495	1	1	3	1	6			F_actin_cap_B:6
OG0002496	1	2	2	1	6			2OG-FeII_Oxy:2,DIOX_N:2
OG0002497	1	1	3	1	6			RPAP1_N:3,RPAP1_C:4
OG0002498	1	1	2	2	6			
OG0002499	1	1	3	1	6			DUF4743:5,NUDIX:5
OG0002500	1	1	2	2	6			SH3_2:1,SH3_9:3,SH3_1:4
OG0002501	1	1	2	2	6			
OG0002502	1	2	2	1	6			
OG0002503	1	2	1	2	6			Tubulin:6,Tubulin_C:6
OG0002504	1	1	2	2	6			L31:6
OG0002505	1	1	3	1	6			RhoGEF:5
OG0002506	2	1	2	1	6			dUTPase:6
OG0002507	1	2	2	1	6			Epimerase:3,adh_short:6,adh_short_C2:6
OG0002508	1	1	2	2	6			zf-C2H2_6:1,zf-met:1,zf-C2H2_4:6,zf-C2H2:18
OG0002509	1	1	2	2	6			PTCB-BRCT:1,RuvB_N:1,AAA:6,Rad17:6,RFC1:6,BRCT:8
OG0002510	1	1	3	1	6			RRM_5:2,RRM_1:4
OG0002511	1	1	2	2	6			
OG0002512	1	1	3	1	6			WD40:14
OG0002513	1	1	3	1	6			PQ-loop:11
OG0002514	1	1	3	1	6			WD40:18
OG0002515	1	1	3	1	6			Lactamase_B_4:3,Lactamase_B_2:5
OG0002516	1	1	4	0	6			Patatin:5,DUF3336:6
OG0002517	1	1	3	1	6			DUF676:2,PGAP1:6
OG0002518	1	1	3	1	6			RNase_PH:6
OG0002519	1	1	3	1	6			PPR:1,PPR_3:1
OG0002520	1	1	2	2	6			SAM_1:1,Microtub_bd:4,Kinesin:5
OG0002521	1	1	3	1	6			PAP2:4
OG0002522	1	1	3	1	6			TRAPP:5
OG0002523	1	1	2	2	6			KCH:6
OG0002524	1	2	2	1	6			Exo_endo_phos:6
OG0002525	1	1	3	1	6			Methyltransf_32:5
OG0002526	1	2	2	1	6			SWIRM:1,ZZ:5,Myb_DNA-binding:6
OG0002527	1	1	3	1	6			CENP-I:5
OG0002528	2	1	2	1	6			
OG0002529	1	1	3	1	6			
OG0002530	2	1	3	0	6			PseudoU_synth_2:5
OG0002531	1	1	3	1	6			ABC1:3,SAM_1:4,SAM_2:4,Pkinase:5,PK_Tyr_Ser-Thr:5,RA:5,Ras_bdg_2:5
OG0002532	1	1	3	1	6			Pkinase:5,PK_Tyr_Ser-Thr:5
OG0002533	2	1	2	1	6			
OG0002534	1	1	2	2	6			SDF:6
OG0002535	0	6	0	0	6			HTH_38:1
OG0002536	0	6	0	0	6			
OG0002537	0	6	0	0	6		MER0000057:1,MER0011500:1,MER0000032:1,MER0011278:1,MER0006119:1,MER0003728:1,MER0003707:1,MER0000038:1,MER0002683:1,MER0064554:1,MER0056186:1,MER0011323:1,MER0000133:1,MER0000041:1,MER0030336:1,MER0016349:1,MER0025431:2,MER0000207:2,MER0011420:2,MER0005547:2,MER0011167:2,MER0003605:2,MER0000247:3,MER0000077:4,MER0000203:4,MER0003048:4	Trypsin:6
OG0002538	0	6	0	0	6			
OG0002539	0	4	2	0	6			
OG0002540	0	2	4	0	6			p450:6
OG0002541	0	6	0	0	6			
OG0002542	0	4	2	0	6			
OG0002543	0	2	3	1	6			
OG0002544	0	3	2	1	6			ABC_tran:11,ABC_membrane:12
OG0002545	0	3	2	1	6			ABC_tran:9,ABC_membrane:10
OG0002546	0	6	0	0	6			DUF4203:2
OG0002547	0	2	2	2	6			Mcp5_PH:6
OG0002548	0	5	1	0	6			
OG0002549	0	2	0	4	6			
OG0002550	0	2	4	0	6			
OG0002551	0	3	2	1	6			
OG0002552	0	4	2	0	6			
OG0002553	0	6	0	0	6			
OG0002554	0	6	0	0	6			
OG0002555	0	6	0	0	6			
OG0002556	0	6	0	0	6			7tm_1:2
OG0002557	0	6	0	0	6			Trypsin:3
OG0002558	0	6	0	0	6			
OG0002559	0	4	1	1	6			
OG0002560	0	3	3	0	6			Polysacc_synt_2:1,Epimerase:2,AMP-binding:3,PP-binding:3,NAD_binding_4:5
OG0002561	0	6	0	0	6			
OG0002562	0	4	2	0	6			Gti1_Pac2:6
OG0002563	0	4	2	0	6			
OG0002564	0	6	0	0	6			
OG0002565	0	2	4	0	6			
OG0002566	0	4	2	0	6			Lipase_3:6
OG0002567	0	6	0	0	6			Peptidase_S41:1
OG0002568	0	4	2	0	6	GH72:1,GH72+CBM43:1		X8:5,Glyco_hydro_72:6
OG0002569	0	5	1	0	6			
OG0002570	0	6	0	0	6			Asp_protease:1
OG0002571	0	2	4	0	6			
OG0002572	0	4	2	0	6			HMG_box_2:3,HMG_box:5
OG0002573	0	6	0	0	6			Dicer_dimer:4
OG0002574	0	2	2	2	6			RRM_1:6
OG0002575	0	2	3	1	6			MAP65_ASE1:6
OG0002576	0	3	2	1	6			
OG0002577	0	6	0	0	6			
OG0002578	0	6	0	0	6			DUF4203:5
OG0002579	0	3	2	1	6			Ureidogly_lyase:6
OG0002580	0	2	3	1	6			
OG0002581	0	3	2	1	6			Velvet:11
OG0002582	0	6	0	0	6			
OG0002583	0	3	2	1	6			
OG0002584	0	5	1	0	6			
OG0002585	0	6	0	0	6			
OG0002586	0	1	4	1	6			RRM_1:6
OG0002587	0	5	1	0	6			
OG0002588	0	4	2	0	6			
OG0002589	0	2	3	1	6			
OG0002590	0	2	2	2	6		MER0000084:1,MER0011353:1,MER0000192:1,MER0011420:1,MER0016584:2,MER0003048:3	Trypsin:6
OG0002591	0	1	5	0	6		MER0000123:1,MER0011492:1,MER0011864:1,MER0011091:1,MER0000126:1,MER0056371:1,MER0016584:1,MER0011841:1,MER0000034:1,MER0011188:1,MER0000033:1,MER0000124:2,MER0000082:2,MER0011358:2,MER0003634:2,MER0002684:2,MER0001641:3,MER0000077:4,MER0044510:4,MER0000160:4,MER0028194:4	Trypsin_2:3,Trypsin:6
OG0002592	0	3	2	1	6			
OG0002593	0	3	3	0	6			F-box:1
OG0002594	0	3	3	0	6			RT_RNaseH:5,RT_RNaseH_2:6
OG0002595	0	1	3	2	6			Homeobox_KN:5,Homeodomain:5
OG0002596	0	4	2	0	6			
OG0002597	0	2	3	1	6			Condensin2nSMC:2
OG0002598	0	2	3	1	6		MER0038833:1,MER0038831:4,MER0001911:5,MER0011462:5,MER0011461:5,MER0029965:5,MER0015688:5,MER0038832:5,MER0011464:5,MER0011487:5,MER0015338:5	Peptidase_M28:5
OG0002599	0	4	2	0	6			Glyco_tran_28_C:1,UDPGT:6
OG0002600	0	3	2	1	6			IQ:1
OG0002601	0	1	5	0	6			Integrase_H2C2:5
OG0002602	0	2	2	2	6			Acetyltransf_9:2,Acetyltransf_7:4,Acetyltransf_1:6,Acetyltransf_10:6
OG0002603	0	4	2	0	6			7tm_1:2
OG0002604	0	6	0	0	6			
OG0002605	0	2	4	0	6			
OG0002606	0	1	4	1	6			
OG0002607	0	2	2	2	6			EamA:8
OG0002608	0	4	2	0	6			
OG0002609	0	3	3	0	6			
OG0002610	0	1	1	4	6			PPR_1:3,PPR_long:8,PPR_2:14,PPR_3:17,PPR:28
OG0002611	0	2	3	1	6			zf-C2H2:1
OG0002612	0	6	0	0	6			
OG0002613	0	3	2	1	6			Methyltransf_7:6
OG0002614	0	3	3	0	6			Lipase_GDSL_2:2,Lipase_GDSL:6
OG0002615	0	1	4	1	6			Hydrolase:2,Hydrolase_like:3,HAD_2:5
OG0002616	0	2	2	2	6			
OG0002617	0	6	0	0	6		MER0004113:1,MER0000374:1,MER0000375:1,MER0000373:2,MER0001778:2,MER0000377:2,MER0001610:2,MER0077856:3,MER0001604:3,MER0002264:3,MER0001514:3,MER0000381:4,MER0000376:5,MER0000364:5,MER0000383:5,MER0192109:5,MER0001603:5	P_proprotein:4,Peptidase_S8:5
OG0002618	0	1	5	0	6			
OG0002619	0	3	2	1	6			
OG0002620	0	2	4	0	6			COPI_assoc:6
OG0002621	0	1	5	0	6			
OG0002622	0	1	3	2	6			bZIP_2:1
OG0002623	0	2	4	0	6			BBE:5,FAD_binding_4:5
OG0002624	0	5	1	0	6			TspO_MBR:6
OG0002625	0	1	4	1	6			Chitin_bind_1:17
OG0002626	0	1	5	0	6			
OG0002627	0	1	2	3	6			MFS_1:6
OG0002628	0	1	5	0	6			
OG0002629	0	2	4	0	6			Transferase:6
OG0002630	0	2	4	0	6			7tm_1:4
OG0002631	0	1	0	5	6			7tm_1:6
OG0002632	0	6	0	0	6			BRCT:5
OG0002633	0	4	2	0	6			DAGAT:6
OG0002634	0	2	4	0	6			
OG0002635	0	3	2	1	6			Allantoicase:11
OG0002636	0	2	4	0	6		MER0012081:1,MER0011091:1,MER0000247:1,MER0011168:1,MER0002460:1,MER0011498:1,MER0011167:1,MER0005278:1,MER0002157:1,MER0005547:1,MER0000117:1,MER0011420:2,MER0000175:2,MER0016592:2,MER0011729:3,MER0000186:3,MER0000203:4,MER0004442:4	Trypsin:5
OG0002637	0	2	3	1	6			Gti1_Pac2:4
OG0002638	0	1	4	1	6			
OG0002639	0	1	5	0	6			Lipase_3:6
OG0002640	0	2	3	1	6			Lipase_3:6
OG0002641	0	1	2	3	6			Mg_trans_NIPA:4
OG0002642	0	2	2	2	6			
OG0002643	0	1	4	1	6			
OG0002644	0	1	4	1	6			Arrestin_N:5
OG0002645	0	1	4	1	6			
OG0002646	0	5	1	0	6			
OG0002647	0	1	3	2	6			
OG0002648	0	2	2	2	6			5_nucleotid_C:6,Metallophos:6
OG0002649	0	1	4	1	6			PP-binding_2:1,PP-binding:6
OG0002650	0	1	2	3	6			p450:6
OG0002651	0	2	4	0	6			Cyclin_N:1,Cyclin:6
OG0002652	0	2	2	2	6			
OG0002653	0	1	4	1	6			zf-C2H2:4
OG0002654	0	2	4	0	6			Homeodomain:6
OG0002655	0	1	3	2	6			PHM7_cyt:5,RSN1_7TM:5,RSN1_TM:5
OG0002656	0	6	0	0	6			
OG0002657	0	1	3	2	6			PHM7_cyt:6,PHM7_ext:6,RSN1_7TM:6,RSN1_TM:6
OG0002658	0	1	2	3	6			
OG0002659	0	2	4	0	6			DUF4203:6
OG0002660	0	4	2	0	6			
OG0002661	0	2	4	0	6			
OG0002662	0	1	3	2	6			HSF_DNA-bind:5
OG0002663	0	6	0	0	6			
OG0002664	0	1	3	2	6			
OG0002665	0	4	2	0	6			F-box:1
OG0002666	0	1	4	1	6			
OG0002667	0	1	5	0	6			
OG0002668	0	2	4	0	6			Homeodomain:6
OG0002669	0	1	2	3	6		MER0000027:1,MER0000028:1,MER0003605:1,MER0000029:1,MER0000024:1,MER0003727:1,MER0003736:1,MER0011442:1,MER0016362:1,MER0001999:1,MER0011190:1,MER0011278:1,MER0099175:1,MER0011234:1,MER0001650:1,MER0011323:1,MER0000048:2,MER0011500:2,MER0030336:2,MER0000245:2,MER0016598:2,MER0000077:3,MER0000247:3,MER0000133:3,MER0011167:4,MER0011091:5,MER0000203:5,MER0000041:5,MER0000057:6	Trypsin:6
OG0002670	0	1	5	0	6			
OG0002671	0	6	0	0	6			
OG0002672	0	1	3	2	6			
OG0002673	0	2	4	0	6			
OG0002674	0	2	4	0	6			
OG0002675	0	6	0	0	6			
OG0002676	0	2	4	0	6			
OG0002677	0	1	3	2	6			CAP:6
OG0002678	0	1	4	1	6			
OG0002679	0	1	4	1	6			zf-C2H2:16
OG0002680	0	1	2	3	6			7tm_1:2
OG0002681	0	1	4	1	6			
OG0002682	0	1	1	4	6			
OG0002683	0	0	6	0	6			
OG0002684	0	0	6	0	6			
OG0002685	0	0	6	0	6		MER0001222:2,MER0001218:2,MER0169735:2,MER0011744:3,MER0011096:3,MER0015259:3,MER0003386:3,MER0122186:3,MER0002345:3,MER0002283:3,MER0001220:4	Peptidase_M16:3,Peptidase_M16_C:5
OG0002686	0	0	6	0	6			
OG0002687	0	0	6	0	6			
OG0002688	0	0	6	0	6			
OG0002689	0	0	6	0	6			
OG0002690	0	0	6	0	6		MER0000332:1,MER0003117:1,MER0028365:1,MER0081072:3,MER0062058:4,MER0000347:6	Peptidase_S8:6
OG0002691	0	0	6	0	6			
OG0002692	0	0	6	0	6			
OG0002693	0	0	6	0	6			
OG0002694	0	0	6	0	6			
OG0002695	0	0	6	0	6			Chromo:2
OG0002696	0	0	6	0	6			
OG0002697	0	0	6	0	6			LRR_4:4,LRR_6:4
OG0002698	0	0	6	0	6			
OG0002699	0	0	6	0	6			
OG0002700	0	0	6	0	6			
OG0002701	0	0	6	0	6			
OG0002702	0	0	6	0	6			
OG0002703	0	0	6	0	6			
OG0002704	0	0	6	0	6			
OG0002705	0	0	6	0	6			
OG0002706	0	0	6	0	6			
OG0002707	0	0	6	0	6			
OG0002708	0	0	6	0	6		MER0169735:1,MER0003386:2,MER0001214:3,MER0001218:3,MER0003823:3,MER0002345:3,MER0011744:3,MER0015259:3,MER0011096:3,MER0002423:3,MER0002283:4	Peptidase_M16:4,Peptidase_M16_C:4
OG0002709	0	0	6	0	6			
OG0002710	0	0	6	0	6			
OG0002711	0	0	6	0	6			
OG0002712	0	0	6	0	6			Amidase:6
OG0002713	0	0	5	1	6		MER0005841:1,MER0078753:3	Peptidase_M16_M:1,Peptidase_M16_C:2
OG0002714	0	0	6	0	6			adh_short_C2:2,adh_short:6
OG0002715	0	0	6	0	6			
OG0002716	0	0	6	0	6			
OG0002717	0	0	6	0	6			
OG0002718	0	0	6	0	6			
OG0002719	0	0	6	0	6			Trypsin:2
OG0002720	0	0	6	0	6		MER0169735:1,MER0001220:1,MER0078753:1,MER0011744:3,MER0011096:3,MER0001218:4,MER0003823:4,MER0001214:4,MER0002283:4,MER0002423:4,MER0015259:4,MER0002345:4,MER0003386:4	Peptidase_M16_M:1,Peptidase_M16:4,Peptidase_M16_C:6
OG0002721	0	0	6	0	6			
OG0002722	0	0	6	0	6			
OG0002723	0	0	6	0	6			
OG0002724	0	0	6	0	6			
OG0002725	0	0	6	0	6		MER0036051:1,MER0036081:2,MER0036050:2,MER0036048:2,MER0044641:2,MER0036062:3,MER0036114:3,MER0031618:3,MER0036063:4,MER0036047:4,MER0036052:5,MER0044580:6,MER0045883:6	Peptidase_S9:3,Abhydrolase_1:6,Abhydrolase_6:6,Hydrolase_4:6
OG0002726	0	0	6	0	6			
OG0002727	0	0	6	0	6			
OG0002728	0	0	6	0	6			
OG0002729	0	0	6	0	6			
OG0002730	0	0	6	0	6			
OG0002731	0	0	6	0	6			
OG0002732	0	0	6	0	6		MER0011506:1,MER0011255:1,MER0016044:1,MER0003006:1,MER0011155:1,MER0005813:2,MER0011311:2,MER0001190:3,MER0017121:4,MER0021822:5,MER0013456:5,MER0011253:5,MER0013421:5,MER0011254:6,MER0011681:6,MER0011153:6,MER0001608:6	Peptidase_M14:6
OG0002733	0	0	6	0	6			
OG0002734	0	0	6	0	6			Ion_trans:3
OG0002735	0	0	6	0	6			
OG0002736	0	0	6	0	6			Lipase_3:6
OG0002737	0	0	6	0	6			Lipase_3:6
OG0002738	0	0	4	2	6			Thioredoxin_4:4,DSBA:6
OG0002739	0	0	6	0	6			
OG0002740	0	0	6	0	6			Amidase:6
OG0002741	0	0	6	0	6			
OG0002742	0	0	6	0	6			
OG0002743	0	0	6	0	6			
OG0002744	0	0	6	0	6			
OG0002745	0	0	6	0	6			Sugar_tr:2,MFS_1:12
OG0002746	0	0	6	0	6			DUF4436:6
OG0002747	0	0	6	0	6			
OG0002748	0	0	6	0	6			DAGAT:6
OG0002749	0	0	6	0	6			Chitin_bind_1:6,Glyco_hydro_57:6,Polysacc_deac_1:6
OG0002750	0	0	6	0	6			
OG0002751	0	0	6	0	6			Trypsin:3
OG0002752	0	0	6	0	6			
OG0002753	0	0	6	0	6			DUF676:2,Lipase_3:6
OG0002754	0	0	0	6	6			
OG0002755	0	0	0	6	6			
OG0002756	0	0	0	6	6			PP-binding:3,Epimerase:5,NAD_binding_4:5,AMP-binding:5
OG0002757	0	0	0	6	6		MER0011353:1,MER0011841:1,MER0011504:1,MER0000163:1,MER0000168:1,MER0000158:1,MER0098939:1,MER0000164:1,MER0028194:1,MER0013801:1,MER0002185:1,MER0000160:1,MER0003551:1,MER0000084:1,MER0002685:1,MER0001641:1,MER0000009:1,MER0055311:1,MER0055322:1,MER0011237:1,MER0011271:1,MER0011144:1,MER0011268:1,MER0000027:1,MER0002683:2,MER0000155:2,MER0011385:2,MER0000041:2,MER0001650:2,MER0003048:2,MER0099175:2,MER0011389:2,MER0000082:2,MER0011476:2,MER0044510:2,MER0000048:2,MER0001503:3,MER0030336:3,MER0011278:3,MER0003634:3	Trypsin:6,Trypsin_2:6
OG0002758	0	0	0	6	6		MER0001220:2,MER0122186:3,MER0002423:3,MER0002283:4,MER0011096:6,MER0011744:6,MER0015259:6,MER0001214:6,MER0003386:6,MER0001218:6,MER0002345:6,MER0003823:6	Peptidase_M16:6,Peptidase_M16_C:6,Peptidase_M16_M:6
OG0002759	0	0	0	6	6			AMP-binding_C:4,AMP-binding:6
OG0002760	0	0	0	6	6			
OG0002761	0	0	0	6	6			
OG0002762	0	0	0	6	6			
OG0002763	0	0	0	6	6			
OG0002764	0	0	0	6	6			
OG0002765	0	0	0	6	6			zf-RVT:1
OG0002766	0	0	0	6	6			DIOX_N:5,2OG-FeII_Oxy:6
OG0002767	0	0	0	6	6			
OG0002768	0	0	0	6	6			
OG0002769	0	0	0	6	6			
OG0002770	0	0	0	6	6			
OG0002771	0	0	0	6	6			
OG0002772	0	0	0	6	6		MER0015681:1,MER0015612:1,MER0005616:2,MER0015616:2,MER0005833:2,MER0016549:2,MER0015680:4,MER0000412:4,MER0015679:4,MER0001760:4,MER0000425:5,MER0005999:5,MER0003541:6,MER0001524:6,MER0002010:6,MER0001946:6	Peptidase_S10:6
OG0002773	0	0	0	6	6			
OG0002774	0	0	0	6	6			
OG0002775	0	0	0	6	6			
OG0002776	0	0	0	6	6			
OG0002777	0	0	0	6	6			Zn_clus:5
OG0002778	0	0	0	6	6			
OG0002779	0	0	0	6	6			
OG0002780	0	0	0	6	6			
OG0002781	0	0	0	6	6			
OG0002782	0	0	0	6	6			
OG0002783	0	0	0	6	6			
OG0002784	0	0	0	6	6			
OG0002785	0	0	0	6	6			Thioredoxin:2
OG0002786	0	0	0	6	6			
OG0002787	0	0	0	6	6			
OG0002788	0	0	0	6	6			
OG0002789	0	0	0	6	6			
OG0002790	1	1	2	1	5			Choline_kinase:1,DUF1679:1,EcKL:4,APH:5
OG0002791	1	1	2	1	5			Rad1:5
OG0002792	1	1	2	1	5			
OG0002793	1	1	2	1	5			PPR_2:2,PPR_long:4,PPR_3:11,PPR:17
OG0002794	1	1	2	1	5			bVLRF1:5
OG0002795	1	1	2	1	5			DUF4281:5
OG0002796	1	1	2	1	5			Ribosomal_L6:10
OG0002797	1	1	2	1	5			
OG0002798	1	1	2	1	5			SPC22:5
OG0002799	1	2	1	1	5			
OG0002800	1	1	2	1	5			Thymidylate_kin:5
OG0002801	1	1	2	1	5			ATP-synt_E:5
OG0002802	1	1	2	1	5			Dala_Dala_lig_C:2,AIRC:5,ATP-grasp:5,CPSase_L_D2:5,PurK_C:5
OG0002803	1	1	2	1	5			DUF3395:4,DnaJ:5
OG0002804	1	1	2	1	5			PITH:5,Thioredoxin:5
OG0002805	2	1	1	1	5			Glyco_hydro_16:5
OG0002806	1	1	2	1	5			SET:1,MAS20:5
OG0002807	1	1	2	1	5			
OG0002808	1	1	2	1	5			bZIP_2:5
OG0002809	1	1	2	1	5			SMN:2,TUDOR:4
OG0002810	1	1	2	1	5			Med21:5
OG0002811	1	1	2	1	5			B12D:5
OG0002812	1	1	2	1	5			DUF498:5
OG0002813	1	1	2	1	5			FYVE:5,zf-RING_2:5
OG0002814	1	1	2	1	5			CENP-L:3
OG0002815	5	0	0	0	5			
OG0002816	1	1	2	1	5			HlyIII:5
OG0002817	1	1	2	1	5			DEAD:5,Helicase_C:5,ResIII:5
OG0002818	1	1	2	1	5			B12D:5
OG0002819	1	1	2	1	5			HIND:4,SART-1:5
OG0002820	1	1	2	1	5			Fcf2:5
OG0002821	1	1	2	1	5			PP2C_2:3,PP2C:5
OG0002822	1	1	2	1	5			Ribosomal_L28:3
OG0002823	1	1	2	1	5			Ank_3:2,Ank:3,Ank_4:3,Ank_5:4,BAR_3:4,Ank_2:4,ArfGap:5,PH:5
OG0002824	1	1	2	1	5			DER1:5
OG0002825	1	1	2	1	5			Ran_BP1:5
OG0002826	1	1	2	1	5			PPR_2:3,PPR_3:4,PPR:6
OG0002827	1	1	2	1	5			
OG0002828	1	1	2	1	5			Glyco_transf_22:5
OG0002829	1	1	2	1	5			Cyt-b5:5,FA_desaturase:5
OG0002830	1	1	2	1	5			
OG0002831	1	1	2	1	5			Brix:5
OG0002832	1	1	2	1	5			WH2:2,PBD:5,WH1:5
OG0002833	1	1	2	1	5			PH:5
OG0002834	1	1	2	1	5			Kelch_2:2,Kelch_3:3,Kelch_1:3,Kelch_6:4,Kelch_4:7
OG0002835	1	1	1	2	5			RRM_7:3,RRM_1:10
OG0002836	1	1	2	1	5			
OG0002837	1	1	2	1	5			RCC1_2:1,RCC1:3
OG0002838	1	1	2	1	5			
OG0002839	1	1	2	1	5			ZZ:3,Myb_DNA-binding:5,Myb_DNA-bind_6:5,SWIRM:5,SWIRM-assoc_1:5,SWIRM-assoc_2:5
OG0002840	1	1	2	1	5			F-box:1
OG0002841	1	1	2	1	5			RNA_pol_A_bac:5,RNA_pol_L:5
OG0002842	1	1	2	1	5			Pkinase_fungal:4,ABC1:5,Pkinase:5,PK_Tyr_Ser-Thr:5
OG0002843	1	1	2	1	5			Ubiquitin_4:5
OG0002844	5	0	0	0	5		MER0011501:1,MER0003699:1,MER0002185:1,MER0011483:1,MER0005278:1,MER0003735:1,MER0011729:1,MER0000216:1,MER0011167:2,MER0000245:2,MER0001705:2,MER0000244:2,MER0011091:2,MER0000073:3,MER0016598:3,MER0011278:4,MER0000057:4,MER0001503:4,MER0099175:4,MER0003048:5,MER0002683:5	Trypsin_2:1,Trypsin:5
OG0002845	1	1	2	1	5			DUF4598:5
OG0002846	1	1	2	1	5			AAA:5,BCS1_N:5
OG0002847	1	1	2	1	5			RNase_P_pop3:2,Ribosomal_L7Ae:5
OG0002848	1	1	2	1	5			MMR_HSR1:5,Septin:5
OG0002849	1	1	2	1	5			
OG0002850	1	1	2	1	5			GHMP_kinases_N:5
OG0002851	1	1	2	1	5			Cullin:5,Cullin_Nedd8:5
OG0002852	1	1	2	1	5			TGT:5
OG0002853	1	1	2	1	5			C2:25
